03-Jan-00,1.0243,,-12841,114.71,92.94,112.88,83.38,-2.7,,
04-Jan-00,1.0296,,-5189,114.71,92.94,112.38,84.69,-2.575,,
05-Jan-00,1.0321,,-5189,114.71,92.94,112.58,85.19,-2.585,,
06-Jan-00,1.0328,,-5189,114.71,92.94,112.8,85.34,-2.6,,
07-Jan-00,1.0295,,-5189,114.71,92.94,113.18,84.73,-2.585,,
10-Jan-00,1.0256,,-5189,114.71,92.94,112.99,84.39,-2.615,,
11-Jan-00,1.0336,,8714,114.71,92.94,113.29,84.69,-2.57,,
12-Jan-00,1.0309,,8714,114.71,92.94,113.1,84.94,-2.565,,
13-Jan-00,1.0258,,8714,114.71,92.94,113.18,84.8,-2.505,,
14-Jan-00,1.0122,,8714,114.71,92.94,113.09,84.39,-2.5838,,
17-Jan-00,1.0122,,8714,114.71,92.94,113.23,83.54,-2.4488,,
18-Jan-00,1.0137,,-8018,114.71,92.94,113.27,83.53,-2.675,,
19-Jan-00,1.0133,,-8018,114.71,92.94,113.33,83.66,-2.6325,,
20-Jan-00,1.0168,,-8018,114.71,92.94,113.23,83.44,-2.5431,,
21-Jan-00,1.0098,,-8018,114.71,92.94,113.05,83.36,-2.5513,,
24-Jan-00,1.0072,,-8018,114.71,92.94,113.3,82.94,-2.4981,,
25-Jan-00,1.0009,,-13303,114.71,92.94,113.57,82.93,-2.5238,,
26-Jan-00,1.0019,,-13303,114.71,92.94,113.5,83.04,-2.5031,,
27-Jan-00,0.9882,,-13303,114.71,92.94,113.53,82.79,-2.5438,,
28-Jan-00,0.9747,,-13303,114.71,92.94,114.01,82.09,-2.5663,,
31-Jan-00,0.9707,,-13303,114.49,92.78,114.7,81.98,-2.53,,
01-Feb-00,0.9711,,-23010,114.49,92.78,115.05,81.54,-2.6,,
02-Feb-00,0.9765,,-23010,114.49,92.78,115.18,81.72,-2.64,,
03-Feb-00,0.9894,,-23010,114.49,92.78,114.77,81.89,-2.5625,,
04-Feb-00,0.9832,,-23010,114.49,92.78,114.54,82.54,-2.555,,
07-Feb-00,0.9815,,-23010,114.49,92.78,114.63,82.07,-2.5413,,
08-Feb-00,0.9855,,-16692,114.49,92.78,114.42,82.89,-2.55,,
09-Feb-00,0.9942,,-16692,114.49,92.78,114.1,82.98,-2.53,,
10-Feb-00,0.9854,,-16692,114.49,92.78,114.4,82.54,-2.555,,
11-Feb-00,0.9875,,-16692,114.49,92.78,114.95,82.43,-2.53,,
14-Feb-00,0.9783,,-16692,114.49,92.78,114.38,82.68,-2.5106,,
15-Feb-00,0.9815,,-5414,114.49,92.78,114.81,82.21,-2.54,,
16-Feb-00,0.9863,,-5414,114.49,92.78,114.71,82.32,-2.54,,
17-Feb-00,0.9878,,-5414,114.49,92.78,114.56,83.07,-2.48,,
18-Feb-00,0.9839,,-5414,114.49,92.78,114.77,82.74,-2.49,,
21-Feb-00,0.9877,,-5414,114.49,92.78,114.96,82.86,-2.48,,
22-Feb-00,1.0038,,2644,114.49,92.78,114.54,83.87,-2.48,,
23-Feb-00,1.0036,,2644,114.49,92.78,114.63,84.21,-2.42,,
24-Feb-00,0.992,,2644,114.49,92.78,114.99,83.15,-2.4013,,
25-Feb-00,0.9749,,2644,114.49,92.78,115.06,82.61,-2.48,,
28-Feb-00,0.9709,,2644,114.49,92.78,115.22,81.37,-2.355,,
29-Feb-00,0.9642,,-7591,116.15,91.2,115.14,81.95,-2.54,,
01-Mar-00,0.9727,,-7591,116.15,91.2,114.93,81.55,-2.46,,
02-Mar-00,0.9656,,-7591,116.15,91.2,114.68,81.82,-2.455,,
03-Mar-00,0.9586,,-7591,116.15,91.2,114.92,81.47,-2.445,,
06-Mar-00,0.9586,,-7591,116.15,91.2,114.85,81.3,-2.535,,
07-Mar-00,0.9584,,-17953,116.15,91.2,115.02,81.04,-2.45,,
08-Mar-00,0.961,,-17953,116.15,91.2,115.03,80.62,-2.37,,
09-Mar-00,0.9669,,-17953,116.15,91.2,114.75,81.04,-2.295,,
10-Mar-00,0.9637,,-17953,116.15,91.2,114.67,81,-2.29,,
13-Mar-00,0.9642,,-17953,116.15,91.2,114.43,81.61,-2.325,,
14-Mar-00,0.9686,,-13639,116.15,91.2,114.63,81.04,-2.33,,
15-Mar-00,0.9669,,-13639,116.15,91.2,114.77,81.28,-2.3669,,
16-Mar-00,0.9696,,-13639,116.15,91.2,114.74,81.4,-2.5363,,
17-Mar-00,0.9721,,-13639,116.15,91.2,114.89,81.46,-2.5163,,
20-Mar-00,0.9728,,-13639,116.15,91.2,114.86,81.87,-2.5525,,
21-Mar-00,0.9615,,-12025,116.15,91.2,114.85,81.71,-2.5325,,
22-Mar-00,0.961,,-12025,116.15,91.2,115.06,81.08,-2.46,,
23-Mar-00,0.9715,,-12025,116.15,91.2,114.84,81.29,-2.595,,
24-Mar-00,0.9779,,-12025,116.15,91.2,114.49,81.57,-2.5563,,
27-Mar-00,0.9672,,-12025,116.15,91.2,114.42,81.44,-2.5469,,
28-Mar-00,0.9605,,-11640,116.15,91.2,114.43,81.06,-2.5563,,
29-Mar-00,0.9514,,-11640,116.15,91.2,114.56,80.48,-2.5675,,
30-Mar-00,0.9613,,-11640,116.15,91.2,114.6,80.39,-2.4738,,
31-Mar-00,0.9555,,-11640,116.86,89.74,114.3,80.26,-2.51,,
03-Apr-00,0.9553,,-11640,116.86,89.74,114.41,80.45,-2.4838,,
04-Apr-00,0.9596,,-8524,116.86,89.74,114.69,80.34,-2.4956,,
05-Apr-00,0.9625,,-8524,116.86,89.74,114.54,81.33,-2.545,,
06-Apr-00,0.9584,,-8524,116.86,89.74,114.53,81,-2.4313,,
07-Apr-00,0.9553,,-8524,116.86,89.74,114.82,80.62,-2.4475,,
10-Apr-00,0.9627,,-8524,116.86,89.74,114.75,80.81,-2.4225,,
11-Apr-00,0.9592,,-4856,116.86,89.74,115,80.89,-2.4025,,
12-Apr-00,0.959,,-4856,116.86,89.74,114.93,80.66,-2.3006,,
13-Apr-00,0.9524,,-4856,116.86,89.74,115.1,80.43,-2.4375,,
14-Apr-00,0.9622,,-4856,116.86,89.74,115.35,80.52,-2.4219,,
17-Apr-00,0.9527,,-4856,116.86,89.74,115.27,80.73,-2.3975,,
18-Apr-00,0.9453,,-1664,116.86,89.74,115.48,80.27,-2.3156,,
19-Apr-00,0.9402,,-1664,116.86,89.74,115.43,80.04,-2.2897,,
20-Apr-00,0.9374,,-1664,116.86,89.74,115.64,79.5,-2.2547,,
21-Apr-00,0.9385,,-1664,116.86,89.74,115.65,79.5,-2.81,,
24-Apr-00,0.938,,-1664,116.86,89.74,115.65,79.5,-2.81,,
25-Apr-00,0.9208,,980,116.86,89.74,115.96,79.07,-2.2437,,
26-Apr-00,0.9235,,980,116.86,89.74,116.31,78.38,-2.2188,,
27-Apr-00,0.9099,,980,116.86,89.74,116.64,78.28,-2.2331,,
28-Apr-00,0.9119,,980,116.86,89.74,116.98,77.89,-2.2294,,
01-May-00,0.9158,,980,117.4,88.3,116.97,77.89,-1.165,,
02-May-00,0.91,,1649,117.4,88.3,116.99,78.2,-2.1838,,
03-May-00,0.8948,,1649,117.4,88.3,117.82,76.83,-2.1838,,
04-May-00,0.8895,,1649,117.4,88.3,117.9,77.34,-2.0688,,
05-May-00,0.897,,1649,117.4,88.3,117.78,77.6,-2.125,,
08-May-00,0.8977,,1649,117.4,88.3,117.94,77.48,-2.1163,,
09-May-00,0.9075,,-2179,117.4,88.3,118.11,77.69,-2.205,,
10-May-00,0.9068,,-2179,117.4,88.3,117.85,78.72,-2.2538,,
11-May-00,0.9016,,-2179,117.4,88.3,118.29,78.83,-2.235,,
12-May-00,0.9197,,-2179,117.4,88.3,118.15,78.29,-2.5538,,
15-May-00,0.9112,,-2179,117.4,88.3,118.05,79.21,-2.5863,,
16-May-00,0.9003,,536,117.4,88.3,118.14,78.7,-2.51,,
17-May-00,0.8959,,536,117.4,88.3,118.7,77.84,-2.4463,,
18-May-00,0.8946,,536,117.4,88.3,118.88,78.09,-2.5708,,
19-May-00,0.8975,,536,117.4,88.3,118.82,77.48,-2.4801,,
22-May-00,0.9031,,536,117.4,88.3,118.31,78.34,-2.42,,
23-May-00,0.9071,,519,117.4,88.3,117.91,79.22,-2.4313,,
24-May-00,0.9044,,519,117.4,88.3,118.39,79.27,-2.46,,
25-May-00,0.9115,,519,117.4,88.3,118.89,78.52,-3.0213,,
26-May-00,0.9309,,519,117.4,88.3,118.13,79.61,-2.5175,,
29-May-00,0.9266,,519,117.4,88.3,117.82,80.32,-2.49,,
30-May-00,0.9301,,6509,117.4,88.3,117.44,80.8,-2.435,,
31-May-00,0.938,,6509,120.17,86.59,117.63,80.46,-2.425,,
01-Jun-00,0.9312,,6509,120.17,86.59,117.65,80.69,-2.46,,
02-Jun-00,0.9463,,6509,120.17,86.59,117.46,80.82,-2.39,,
05-Jun-00,0.9479,,6509,120.17,86.59,116.75,81.02,-2.4069,,
06-Jun-00,0.9548,,9951,120.17,86.59,116.57,81.34,-2.4063,,
07-Jun-00,0.9622,,9951,120.17,86.59,116.52,81.69,-2.45,,
08-Jun-00,0.956,,9951,120.17,86.59,116.33,82.51,-2.2625,,
09-Jun-00,0.9536,,9951,120.17,86.59,117.22,81.6,-2.2375,,
12-Jun-00,0.9538,,9951,120.17,86.59,116.88,81.68,-2.2838,,
13-Jun-00,0.9596,,10332,120.17,86.59,116.39,81.99,-1.965,,
14-Jun-00,0.9579,,10332,120.17,86.59,116.36,82.4,-2.2775,,
15-Jun-00,0.9547,,10332,120.17,86.59,116.61,81.6,-2.37,,
16-Jun-00,0.965,,10332,120.17,86.59,116.7,81.89,-2.365,,
19-Jun-00,0.9567,,10332,120.17,86.59,116.35,82.36,-2.3013,,
20-Jun-00,0.9548,,9625,120.17,86.59,116.54,81.65,-2.2506,,
21-Jun-00,0.9442,,9625,120.17,86.59,116.88,81.25,-2.22,,
22-Jun-00,0.9355,,9625,120.17,86.59,117.06,80.77,-2.4263,,
23-Jun-00,0.9359,,9625,120.17,86.59,116.96,80.77,-2.4188,,
26-Jun-00,0.9369,,9625,120.17,86.59,117.62,80.34,-2.3688,,
27-Jun-00,0.9459,,9061,120.17,86.59,117.56,80.89,-2.465,,
28-Jun-00,0.9401,,9061,120.17,86.59,117.38,80.9,-2.47,,
29-Jun-00,0.952,,9061,120.17,86.59,116.87,81.35,-2.2669,,
30-Jun-00,0.9525,,9061,119.24,89.74,116.69,81.78,-2.2588,,
03-Jul-00,0.9502,,9061,119.24,89.74,116.61,81.36,-2.2381,,
04-Jul-00,0.9513,,7450,119.24,89.74,116.56,81.3,-2.275,,
05-Jul-00,0.9525,,7450,119.24,89.74,116.54,81.73,-2.2106,,
06-Jul-00,0.9507,,7450,119.24,89.74,116.81,81.83,-2.2319,,
07-Jul-00,0.9484,,7450,119.24,89.74,116.92,81.44,-2.2063,,
10-Jul-00,0.9553,,7450,119.24,89.74,116.57,81.6,-2.215,,
11-Jul-00,0.9527,,10130,119.24,89.74,116.47,81.66,-2.2575,,
12-Jul-00,0.9424,,10130,119.24,89.74,116.7,81.5,-2.2519,,
13-Jul-00,0.9372,,10130,119.24,89.74,117.1,80.58,-2.2419,,
14-Jul-00,0.9385,,10130,119.24,89.74,117.29,80.62,-2.2463,,
17-Jul-00,0.9366,,10130,119.24,89.74,117.32,80.81,-2.2263,,
18-Jul-00,0.9248,,8045,119.24,89.74,117.03,80.7,-2.2063,,
19-Jul-00,0.9246,,8045,119.24,89.74,117.37,79.78,-2.2013,,
20-Jul-00,0.9331,,8045,119.24,89.74,117.53,79.86,-2.1706,,
21-Jul-00,0.9369,,8045,119.24,89.74,116.85,80.6,-2.1869,,
24-Jul-00,0.9337,,8045,119.24,89.74,117,80.44,-2.1925,,
25-Jul-00,0.9385,,12397,119.24,89.74,116.9,81,-2.2125,,
26-Jul-00,0.9428,,12397,119.24,89.74,116.94,80.87,-2.1969,,
27-Jul-00,0.9317,,12397,119.24,89.74,116.89,80.87,-2.1769,,
28-Jul-00,0.923,,12397,119.24,89.74,117.31,80.2,-2.1763,,
31-Jul-00,0.9266,,12397,119.48,89.22,117.74,80.16,-2.1919,,
01-Aug-00,0.9147,,10272,119.48,89.22,117.71,80.26,-2.2569,,
02-Aug-00,0.9136,,10272,119.48,89.22,117.86,79.48,-2.1606,,
03-Aug-00,0.9061,,10272,119.48,89.22,118.13,78.65,-2.1606,,
04-Aug-00,0.9083,,10272,119.48,89.22,118.1,78.52,-2.1713,,
07-Aug-00,0.9071,,10272,119.48,89.22,118.03,78.87,-2.1706,,
08-Aug-00,0.9022,,8362,119.48,89.22,117.99,78.55,-2.1806,,
09-Aug-00,0.9006,,8362,119.48,89.22,118.15,78.07,-2.1706,,
10-Aug-00,0.9083,,8362,119.48,89.22,117.95,78.47,-2.1856,,
11-Aug-00,0.9026,,8362,119.48,89.22,117.68,79.14,-2.1463,,
14-Aug-00,0.9056,,8362,119.48,89.22,118.01,78.34,-2.1463,,
15-Aug-00,0.9135,,7634,119.48,89.22,117.83,79.15,-2.1406,,
16-Aug-00,0.9161,,7634,119.48,89.22,117.66,78.83,-2.1306,,
17-Aug-00,0.9162,,7634,119.48,89.22,117.34,79.28,-2.1056,,
18-Aug-00,0.9064,,7634,119.48,89.22,117.42,79.24,-2.1056,,
21-Aug-00,0.9017,,7634,119.48,89.22,117.76,78.54,-2.0656,,
22-Aug-00,0.8964,,3360,119.48,89.22,117.96,78.24,-2.0256,,
23-Aug-00,0.9017,,3360,119.48,89.22,118.17,77.87,-1.9806,,
24-Aug-00,0.9021,,3360,119.48,89.22,117.81,78.52,-1.8956,,
25-Aug-00,0.9021,,3360,119.48,89.22,117.72,78.63,-1.7806,,
28-Aug-00,0.9002,,3360,119.48,89.22,117.73,78.51,-1.795,,
29-Aug-00,0.8921,,1206,119.48,89.22,117.87,78.36,-1.885,,
30-Aug-00,0.894,,1206,119.48,89.22,118.12,78.11,-1.8563,,
31-Aug-00,0.8878,,1206,120.11,86.71,117.89,78.02,-1.9569,,
01-Sep-00,0.8997,,1206,120.11,86.71,117.88,78,-1.9569,,
04-Sep-00,0.8978,,1206,120.11,86.71,117.51,78.53,-1.9619,,
05-Sep-00,0.8903,,382,120.11,86.71,117.93,77.86,-1.9619,,
06-Sep-00,0.8702,,382,120.11,86.71,118.31,77.44,-1.9106,,
07-Sep-00,0.8713,,382,120.11,86.71,118.84,76.56,-1.9013,,
08-Sep-00,0.8672,,382,120.11,86.71,118.62,77.1,-1.8963,,
11-Sep-00,0.8577,,382,120.11,86.71,119.08,76.28,-1.9263,,
12-Sep-00,0.864,,1174,120.11,86.71,119.17,76.5,-1.9563,,
13-Sep-00,0.8594,,1174,120.11,86.71,119.22,76.87,-2.0069,,
14-Sep-00,0.8644,,1174,120.11,86.71,119.37,77.07,-2.0619,,
15-Sep-00,0.8543,,1174,120.11,86.71,119.65,76.65,-2.0619,,
18-Sep-00,0.8537,,1174,120.11,86.71,120.05,76.15,-1.9806,,
19-Sep-00,0.8509,,-4237,120.11,86.71,120.1,76.26,-1.9906,,
20-Sep-00,0.8493,,-4237,120.11,86.71,120.04,75.61,-1.965,,
21-Sep-00,0.8599,,-4237,120.11,86.71,120.06,75.92,-1.99,,
22-Sep-00,0.8766,,-4237,120.11,86.71,119.18,78.23,-2.3588,,
25-Sep-00,0.8745,,-4237,120.11,86.71,119.43,77.46,-1.925,,
26-Sep-00,0.8828,,149,120.11,86.71,119.36,77.35,-1.86,,
27-Sep-00,0.8834,,149,120.11,86.71,119.07,78,-1.835,,
28-Sep-00,0.8791,,149,120.11,86.71,119.25,77.79,-1.855,,
29-Sep-00,0.8828,,149,120.11,86.71,119.7,77.35,-1.83,,
02-Oct-00,0.8773,,149,121.34,84.64,119.61,77.63,-1.8519,,
03-Oct-00,0.8757,,3393,121.34,84.64,119.79,77.48,-1.8363,,
04-Oct-00,0.8746,,3393,121.34,84.64,119.95,77.34,-1.835,,
05-Oct-00,0.8691,,3393,121.34,84.64,119.73,77.71,-1.7363,,
06-Oct-00,0.8684,,3393,121.34,84.64,119.95,77.21,-1.7413,,
09-Oct-00,0.8687,,3393,121.34,84.64,120.13,77.16,-1.7306,,
10-Oct-00,0.8716,,5403,121.34,84.64,119.92,77.25,-1.785,,
11-Oct-00,0.8683,,5403,121.34,84.64,119.99,77.22,-1.7506,,
12-Oct-00,0.863,,5403,121.34,84.64,120.21,76.74,-1.8056,,
13-Oct-00,0.856,,5403,121.34,84.64,120.73,76.58,-1.8506,,
16-Oct-00,0.8498,,5403,121.34,84.64,121.11,76.02,-1.7956,,
17-Oct-00,0.8543,,1720,121.34,84.64,121.28,75.98,-1.8206,,
18-Oct-00,0.8389,,1720,121.34,84.64,121.31,76.12,-1.8756,,
19-Oct-00,0.8436,,1720,121.34,84.64,121.52,75.32,-1.7656,,
20-Oct-00,0.8421,,1720,121.34,84.64,121.51,75.62,-1.8256,,
23-Oct-00,0.8354,,1720,121.34,84.64,121.69,74.99,-1.6913,,
24-Oct-00,0.8359,,1833,121.34,84.64,121.56,75.02,-1.7119,,
25-Oct-00,0.8272,,1833,121.34,84.64,122.24,74.65,-1.6819,,
26-Oct-00,0.8303,,1833,121.34,84.64,122.58,74.53,-1.6313,,
27-Oct-00,0.8393,,1833,121.34,84.64,122.4,74.96,-1.6906,,
30-Oct-00,0.8411,,1833,121.34,84.64,121.9,75.87,-1.6819,,
31-Oct-00,0.8489,,2173,123.19,83.42,122.17,75.53,-1.65,,
01-Nov-00,0.8612,,2173,123.19,83.42,121.52,76.42,-1.6506,,
02-Nov-00,0.8584,,2173,123.19,83.42,121.21,77,-1.6506,,
03-Nov-00,0.8666,,2173,123.19,83.42,120.83,77.52,-1.6906,,
06-Nov-00,0.8625,,2173,123.19,83.42,121.09,77.1,-1.6606,,
07-Nov-00,0.86,,3778,123.19,83.42,121.5,76.77,-1.6706,,
08-Nov-00,0.8555,,3778,123.19,83.42,121.68,76.63,-1.6806,,
09-Nov-00,0.8666,,3778,123.19,83.42,121.87,76.51,-1.6806,,
10-Nov-00,0.8596,,3778,123.19,83.42,121.4,77.4,-1.6806,,
13-Nov-00,0.8571,,3778,123.19,83.42,121.58,77.05,-1.7463,,
14-Nov-00,0.8576,,2735,123.19,83.42,121.53,76.81,-1.7163,,
15-Nov-00,0.8575,,2735,123.19,83.42,121.69,76.99,-1.7156,,
16-Nov-00,0.8532,,2735,123.19,83.42,121.83,76.88,-1.7619,,
17-Nov-00,0.8478,,2735,123.19,83.42,122.17,76.68,-1.7819,,
20-Nov-00,0.8514,,2735,123.19,83.42,122.29,76.37,-1.6619,,
21-Nov-00,0.844,,5908,123.19,83.42,122.41,76.36,-1.7119,,
22-Nov-00,0.8457,,5908,123.19,83.42,122.51,76.1,-1.7119,,
23-Nov-00,0.8393,,5908,123.19,83.42,122.59,76.21,-1.6963,,
24-Nov-00,0.838,,5908,123.19,83.42,122.74,76.33,-1.6863,,
27-Nov-00,0.8529,,5908,123.19,83.42,122.77,76.07,-1.6919,,
28-Nov-00,0.8559,,6941,123.19,83.42,121.99,77,-1.6819,,
29-Nov-00,0.8578,,6941,123.19,83.42,121.71,77.56,-1.6969,,
30-Nov-00,0.8729,,6941,123.81,83.98,121.95,77.98,-1.6456,,
01-Dec-00,0.8799,,6941,123.81,83.98,121.79,78.27,-1.6606,,
04-Dec-00,0.8857,,6941,123.81,83.98,121.3,79.24,-1.6806,,
05-Dec-00,0.8799,,16028,123.81,83.98,121.42,78.56,-1.765,,
06-Dec-00,0.892,,16028,123.81,83.98,121.46,78.74,-1.7306,,
07-Dec-00,0.8885,,16028,123.81,83.98,120.81,79.46,-1.7213,,
08-Dec-00,0.8888,,16028,123.81,83.98,120.95,79.08,-1.7313,,
11-Dec-00,0.8783,,16028,123.81,83.98,121.01,78.3,-1.7369,,
12-Dec-00,0.8794,,19532,123.81,83.98,121.36,78.23,-1.7056,,
13-Dec-00,0.877,,19532,123.81,83.98,121.75,78.12,-1.7306,,
14-Dec-00,0.8923,,19532,123.81,83.98,121.21,78.58,-1.7656,,
15-Dec-00,0.8966,,19532,123.81,83.98,120.64,79.46,-1.75,,
18-Dec-00,0.896,,19532,123.81,83.98,120.72,79.28,-1.73,,
19-Dec-00,0.8953,,21814,123.81,83.98,120.96,79,-1.73,,
20-Dec-00,0.9093,,21814,123.81,83.98,120.64,80.1,-1.815,,
21-Dec-00,0.9166,,21814,123.81,83.98,120.38,80.59,-1.8219,,
22-Dec-00,0.9232,,21814,123.81,83.98,120.36,81.3,-1.8056,,
25-Dec-00,0.9257,,21814,123.81,83.98,120.35,81.29,-1.755,,
26-Dec-00,0.9303,,26380,123.81,83.98,120.38,81.31,-1.8056,,
27-Dec-00,0.9312,,26380,123.81,83.98,120.27,81.88,-1.9613,,
28-Dec-00,0.9296,,26380,123.81,83.98,120.55,81.83,-1.6506,,
29-Dec-00,0.9427,,26380,123.81,83.98,120.36,81.92,-1.7525,,
01-Jan-01,0.9423,,26380,122.47,87.19,120.36,81.92,-1.74,,
02-Jan-01,0.9517,,27074,122.47,87.19,120.05,82.72,-1.7313,,
03-Jan-01,0.928,,27074,122.47,87.19,119.96,83.36,-1.6794,,
04-Jan-01,0.9495,,27074,122.47,87.19,120.02,82.96,-1.2363,,
05-Jan-01,0.957,,27074,122.47,87.19,120.15,83.58,-1.1688,,
08-Jan-01,0.9467,,27074,122.47,87.19,120.17,83.29,-1.1531,,
09-Jan-01,0.9434,,23832,122.47,87.19,120.39,82.72,-1.1625,,
10-Jan-01,0.937,,23832,122.47,87.19,120.59,82.82,-1.1681,,
11-Jan-01,0.9519,,23832,122.47,87.19,120.54,83.63,-1.205,,
12-Jan-01,0.9513,,23832,122.47,87.19,120.56,83.94,-1.1844,,
15-Jan-01,0.942,,23832,122.47,87.19,121.32,83.36,-1.1688,,
16-Jan-01,0.9427,,20735,122.47,87.19,121.35,83.29,-1.1938,,
17-Jan-01,0.9358,,20735,122.47,87.19,121.31,83.08,-1.1788,,
18-Jan-01,0.943,,20735,122.47,87.19,121.47,83.2,-1.1731,,
19-Jan-01,0.9342,,20735,122.47,87.19,120.98,83,-1.1725,,
22-Jan-01,0.9387,,20735,122.47,87.19,121.31,82.44,-1.2038,,
23-Jan-01,0.9358,,17242,122.47,87.19,120.87,83.08,-1.2088,,
24-Jan-01,0.9236,,17242,122.47,87.19,121.32,82.39,-1.1888,,
25-Jan-01,0.9244,,17242,122.47,87.19,121.7,81.45,-0.68,,
26-Jan-01,0.9244,,17242,122.47,87.19,121.26,81.89,-0.9656,,
29-Jan-01,0.9172,,17242,122.47,87.19,121.27,81.62,-0.8,,
30-Jan-01,0.9268,,16160,122.47,87.19,121.17,81.61,-0.7875,,
31-Jan-01,0.9366,,16160,123,90.05,120.79,82.2,-0.75,,
01-Feb-01,0.9388,,16160,123,90.05,120.33,82.82,-0.7556,,
02-Feb-01,0.9364,,16160,123,90.05,120.33,82.8,-0.7719,,
05-Feb-01,0.9375,,16160,123,90.05,120.35,82.97,-0.7969,,
06-Feb-01,0.931,,14335,123,90.05,120.78,82.37,-0.7719,,
07-Feb-01,0.9285,,14335,123,90.05,120.91,82.51,-0.7813,,
08-Feb-01,0.9175,,14335,123,90.05,121.15,81.85,-0.4735,,
09-Feb-01,0.9242,,14335,123,90.05,121.39,82.07,-0.7663,,
12-Feb-01,0.9322,,14335,123,90.05,121.33,82.45,-0.4835,,
13-Feb-01,0.9208,,14702,123,90.05,121.43,82.33,-0.355,,
14-Feb-01,0.918,,14702,123,90.05,121.53,81.6,-0.6756,,
15-Feb-01,0.9053,,14702,123,90.05,121.77,81.02,-0.7156,,
16-Feb-01,0.915,,14702,123,90.05,121.67,81.1,-0.37,,
19-Feb-01,0.9214,,14702,123,90.05,121.61,81.86,-0.2685,,
20-Feb-01,0.9114,,10002,123,90.05,121.94,81,-0.435,,
21-Feb-01,0.9101,,10002,123,90.05,121.99,81.57,-0.185,,
22-Feb-01,0.9038,,10002,123,90.05,122.44,81.86,-0.7056,,
23-Feb-01,0.9176,,10002,123,90.05,122.48,81.93,-0.6963,,
26-Feb-01,0.911,,10002,123,90.05,122.16,81.98,-0.6906,,
27-Feb-01,0.9176,,9513,123,90.05,121.87,82.37,-0.545,,
28-Feb-01,0.9236,,9513,123.99,89.35,121.83,82.98,-0.6275,,
01-Mar-01,0.9304,,9513,123.99,89.35,121.96,83.04,-0.6944,,
02-Mar-01,0.9358,,9513,123.99,89.35,121.9,83.54,-0.7206,,
05-Mar-01,0.9286,,9513,123.99,89.35,122.03,83.16,-0.6263,,
06-Mar-01,0.9337,,17064,123.99,89.35,121.99,82.89,-0.7213,,
07-Mar-01,0.9295,,17064,123.99,89.35,122.24,83.33,-0.6956,,
08-Mar-01,0.933,,17064,123.99,89.35,122.31,83.35,-0.6856,,
09-Mar-01,0.9328,,17064,123.99,89.35,122.16,83.65,-0.1735,,
12-Mar-01,0.9291,,17064,123.99,89.35,122.57,83.19,-0.695,,
13-Mar-01,0.9152,,7827,123.99,89.35,122.9,82.91,-0.6681,,
14-Mar-01,0.9114,,7827,123.99,89.35,122.82,82.79,-0.5275,,
15-Mar-01,0.8974,,7827,123.99,89.35,123.61,82.28,-0.152,,
16-Mar-01,0.8978,,7827,123.99,89.35,124.47,81.67,-0.2463,,
19-Mar-01,0.8999,,7827,123.99,89.35,124.15,82.02,-0.365,,
20-Mar-01,0.9094,,2613,123.99,89.35,124.1,82.14,-0.185,,
21-Mar-01,0.8965,,2613,123.99,89.35,124.44,82.03,-0.2413,,
22-Mar-01,0.8892,,2613,123.99,89.35,125.04,81.5,-0.3638,,
23-Mar-01,0.8899,,2613,123.99,89.35,124.71,81.61,-0.385,,
26-Mar-01,0.8965,,2613,123.99,89.35,124.54,81.58,-0.325,,
27-Mar-01,0.8938,,3884,123.99,89.35,124.37,81.63,-0.345,,
28-Mar-01,0.8866,,3884,123.99,89.35,124.68,80.98,-0.3606,,
29-Mar-01,0.8821,,3884,123.99,89.35,124.94,81.02,-0.245,,
30-Mar-01,0.8767,,3884,123.99,89.35,125.36,81.12,-0.2675,,
02-Apr-01,0.8792,,3884,126.03,89.75,125.79,80.98,0.08,,
03-Apr-01,0.8976,,6775,126.03,89.75,125.61,81.7,-0.2869,,
04-Apr-01,0.9011,,6775,126.03,89.75,124.92,82.95,0.0575,,
05-Apr-01,0.8968,,6775,126.03,89.75,124.73,82.76,-0.235,,
06-Apr-01,0.9042,,6775,126.03,89.75,125.1,82.2,-0.26,,
09-Apr-01,0.8967,,6775,126.03,89.75,124.62,82.64,-0.3319,,
10-Apr-01,0.8888,,5745,126.03,89.75,124.61,82.13,0.3485,,
11-Apr-01,0.8879,,5745,126.03,89.75,124.74,81.41,0.1531,,
12-Apr-01,0.8926,,5745,126.03,89.75,124.53,81.28,-0.0069,,
13-Apr-01,0.8882,,5745,126.03,89.75,124.54,81.29,0.06,,
16-Apr-01,0.8891,,5745,126.03,89.75,124.54,81.29,0.49,,
17-Apr-01,0.8835,,4993,126.03,89.75,124.98,80.93,0.0225,,
18-Apr-01,0.8835,,4993,126.03,89.75,124.87,80.93,0.4187,,
19-Apr-01,0.8975,,4993,126.03,89.75,124.31,81.06,0.3844,,
20-Apr-01,0.9022,,4993,126.03,89.75,123.94,82.27,0.3344,,
23-Apr-01,0.8962,,4993,126.03,89.75,124.02,82.42,0.2894,,
24-Apr-01,0.8942,,7303,126.03,89.75,124.07,82.26,0.2794,,
25-Apr-01,0.8975,,7303,126.03,89.75,124.17,82.11,0.3,,
26-Apr-01,0.9034,,7303,126.03,89.75,123.87,82.56,0.2744,,
27-Apr-01,0.8918,,7303,126.03,89.75,124.09,82.58,0.2837,,
30-Apr-01,0.8891,,7303,126.94,89.22,124.44,81.51,0.2731,,
